Indicador;Idade;Genero;Dependentes;Escolaridade;Estado_Civil;Renda;Cartao;Limite_Credito
0;39;M;2;Pós-Graduação;Solteiro;De 60 Mil a 80 Mil;Blue;21679.0
0;42;M;5;Mestrado;;De 40 Mil a 60 Mil;Blue;10531.0
0;60;F;1;Sem Escolaridade;Solteiro;Menos de 40 Mil;Blue;4905.0
0;35;M;3;Ensino Superior Completo;;De 80 Mil a 120 Mil;Silver;34516.0
0;42;M;3;Pós-Graduação;Solteiro;De 80 Mil a 120 Mil;Silver;34516.0
1;30;M;2;Pós-Graduação;Casado;Menos de 40 Mil;Silver;10017.0
1;37;M;2;Sem Escolaridade;;De 80 Mil a 120 Mil;Blue;31832.0
0;37;F;1;Pós-Graduação;Casado;Menos de 40 Mil;Blue;5843.0
0;43;M;2;Pós-Graduação;Solteiro;De 80 Mil a 120 Mil;Blue;34427.0
1;34;M;3;Ensino Médio Completo;;De 80 Mil a 120 Mil;Silver;34516.0
0;48;M;3;Desconhecido;;De 80 Mil a 120 Mil;Platinum;34516.0
0;31;M;0;Pós-Graduação;Divorciado;De 80 Mil a 120 Mil;Silver;34516.0
1;47;F;3;Doutorado;Casado;Menos de 40 Mil;Blue;4779.0
0;51;M;1;Desconhecido;Solteiro;De 60 Mil a 80 Mil;Blue;4248.0
0;43;M;0;Mestrado;Solteiro;De 40 Mil a 60 Mil;Blue;7872.0
0;41;F;3;Pós-Graduação;;Menos de 40 Mil;Blue;6077.0
0;48;F;3;Pós-Graduação;Solteiro;Menos de 40 Mil;Blue;3882.0
0;41;F;2;Ensino Médio Completo;Casado;Menos de 40 Mil;Blue;7207.0
0;48;F;4;Desconhecido;Solteiro;De 40 Mil a 60 Mil;Blue;6121.0
1;40;M;4;Sem Escolaridade;Solteiro;De 80 Mil a 120 Mil;Blue;34516.0
0;32;M;1;Sem Escolaridade;Casado;De 40 Mil a 60 Mil;Blue;3535.0
1;55;F;2;Desconhecido;Solteiro;;Silver;34516.0
1;50;M;1;Pós-Graduação;Solteiro;De 80 Mil a 120 Mil;Silver;34516.0
0;49;M;2;Desconhecido;Casado;De 60 Mil a 80 Mil;Blue;6224.0
0;37;F;0;Doutorado;Solteiro;Menos de 40 Mil;Blue;9178.0
0;31;M;1;Ensino Médio Completo;Casado;De 60 Mil a 80 Mil;Blue;4328.0
0;52;M;2;Ensino Superior Completo;Casado;De 80 Mil a 120 Mil;Blue;9959.0
0;60;F;0;Sem Escolaridade;Solteiro;Menos de 40 Mil;Blue;9634.0
0;35;F;2;Desconhecido;Divorciado;;Blue;19033.0
0;48;M;1;Sem Escolaridade;Casado;De 60 Mil a 80 Mil;Blue;8624.0
1;44;M;3;Pós-Graduação;Divorciado;De 40 Mil a 60 Mil;Blue;3575.0
1;44;F;2;Pós-Graduação;;De 40 Mil a 60 Mil;Blue;5508.0
0;31;M;2;Pós-Graduação;Solteiro;Menos de 40 Mil;Blue;5871.0
1;56;M;1;Sem Escolaridade;Solteiro;De 60 Mil a 80 Mil;Blue;15219.0
0;46;M;2;Sem Escolaridade;Solteiro;Mais de 120 Mil;Blue;34516.0
0;29;M;1;Sem Escolaridade;Casado;De 40 Mil a 60 Mil;Blue;8147.0
0;37;F;2;Mestrado;Solteiro;Menos de 40 Mil;Blue;3525.0
0;32;M;1;Pós-Graduação;Casado;De 40 Mil a 60 Mil;Blue;9711.0
0;52;M;2;Ensino Médio Completo;Casado;De 80 Mil a 120 Mil;Blue;11358.0
0;58;F;3;Pós-Graduação;Casado;Menos de 40 Mil;Blue;6765.0
1;41;M;4;Pós-Graduação;Casado;De 80 Mil a 120 Mil;Blue;4725.0
1;50;F;4;Pós-Graduação;Solteiro;Menos de 40 Mil;Blue;3699.0
0;29;M;1;Pós-Graduação;Casado;De 80 Mil a 120 Mil;Silver;34516.0
0;32;F;0;Ensino Médio Completo;Divorciado;Menos de 40 Mil;Blue;8851.0
0;52;F;1;Ensino Superior Completo;;Menos de 40 Mil;Blue;8506.0
0;48;M;2;Pós-Graduação;Divorciado;Menos de 40 Mil;Blue;3442.0
0;33;F;2;Pós-Graduação;Casado;Menos de 40 Mil;Blue;3731.0
0;51;F;2;Desconhecido;Casado;Menos de 40 Mil;Blue;7744.0
0;46;M;2;Ensino Médio Completo;Solteiro;De 40 Mil a 60 Mil;Blue;5972.0
0;47;M;2;Desconhecido;Divorciado;De 80 Mil a 120 Mil;Blue;21714.0
0;32;M;1;Sem Escolaridade;Solteiro;De 80 Mil a 120 Mil;Blue;3371.0
0;50;F;2;Pós-Graduação;Casado;Menos de 40 Mil;Blue;9546.0
0;28;F;1;Mestrado;Solteiro;Menos de 40 Mil;Blue;3848.0
0;44;M;3;Pós-Graduação;Solteiro;De 40 Mil a 60 Mil;Blue;9199.0
0;43;M;2;Ensino Médio Completo;Casado;De 60 Mil a 80 Mil;Blue;13381.0
0;50;F;1;Pós-Graduação;Solteiro;De 40 Mil a 60 Mil;Blue;2833.0
0;53;F;2;Mestrado;Solteiro;;Blue;15101.0
0;58;F;3;Desconhecido;Casado;Menos de 40 Mil;Blue;3603.0
0;51;F;0;Doutorado;Solteiro;Menos de 40 Mil;Blue;4132.0
0;39;F;0;Ensino Superior Completo;Solteiro;Menos de 40 Mil;Blue;4366.0
0;42;M;4;Pós-Graduação;Solteiro;De 40 Mil a 60 Mil;Blue;6128.0
1;44;M;3;Pós-Graduação;;De 60 Mil a 80 Mil;Gold;34516.0
0;44;F;4;Ensino Médio Completo;Solteiro;Menos de 40 Mil;Blue;6882.0
0;46;M;4;Sem Escolaridade;Casado;De 80 Mil a 120 Mil;Blue;13490.0
0;39;M;3;Ensino Médio Completo;Casado;De 80 Mil a 120 Mil;Blue;17978.0
0;45;M;3;Mestrado;Casado;De 40 Mil a 60 Mil;Blue;3821.0
0;41;F;2;Pós-Graduação;Solteiro;Menos de 40 Mil;Blue;3624.0
0;42;F;3;Ensino Médio Completo;Solteiro;Menos de 40 Mil;Blue;3787.0
0;38;F;1;Ensino Superior Completo;Solteiro;Menos de 40 Mil;Blue;4623.0
0;36;M;2;Ensino Médio Completo;Casado;De 80 Mil a 120 Mil;Blue;4343.0
0;43;F;3;Ensino Médio Completo;;De 40 Mil a 60 Mil;Silver;17328.0
0;51;F;3;Ensino Médio Completo;Casado;Menos de 40 Mil;Blue;3803.0
0;52;M;3;Pós-Graduação;Casado;De 60 Mil a 80 Mil;Blue;23889.0
0;50;F;3;Pós-Graduação;Divorciado;;Silver;34516.0
1;49;M;4;Pós-Graduação;Solteiro;De 80 Mil a 120 Mil;Blue;3999.0
0;44;M;4;Desconhecido;Solteiro;De 80 Mil a 120 Mil;Blue;11782.0
0;43;F;4;Desconhecido;Solteiro;Menos de 40 Mil;Blue;3220.0
0;48;F;3;Desconhecido;;De 40 Mil a 60 Mil;Blue;9742.0
1;55;M;3;Pós-Graduação;Solteiro;De 60 Mil a 80 Mil;Blue;4178.0
0;48;M;4;Pós-Graduação;Casado;De 80 Mil a 120 Mil;Blue;34516.0
0;45;M;4;Pós-Graduação;Casado;De 80 Mil a 120 Mil;Blue;26819.0
1;54;M;1;Pós-Graduação;Divorciado;De 80 Mil a 120 Mil;Blue;9580.0
0;47;F;4;Desconhecido;Solteiro;Menos de 40 Mil;Blue;7940.0
0;39;M;1;Pós-Graduação;Solteiro;De 60 Mil a 80 Mil;Gold;34516.0
0;47;M;2;Sem Escolaridade;Casado;De 40 Mil a 60 Mil;Blue;3471.0
1;51;M;2;Desconhecido;Solteiro;Mais de 120 Mil;Blue;14938.0
0;49;F;3;Pós-Graduação;Divorciado;;Blue;14072.0
0;58;F;1;Desconhecido;Casado;De 40 Mil a 60 Mil;Silver;15928.0
1;40;M;2;Sem Escolaridade;Casado;De 80 Mil a 120 Mil;Blue;20798.0
0;60;F;1;Pós-Graduação;Solteiro;Menos de 40 Mil;Blue;9752.0
0;53;M;1;Desconhecido;Solteiro;De 40 Mil a 60 Mil;Blue;3234.0
1;45;M;2;Pós-Graduação;Casado;De 80 Mil a 120 Mil;Blue;24844.0
0;49;M;2;Sem Escolaridade;Casado;De 80 Mil a 120 Mil;Blue;3090.0
1;48;F;3;Mestrado;Divorciado;Menos de 40 Mil;Blue;9943.0
0;44;M;3;Pós-Graduação;Casado;De 60 Mil a 80 Mil;Blue;3384.0
0;29;F;1;Sem Escolaridade;Solteiro;Menos de 40 Mil;Blue;3640.0
0;42;M;4;Sem Escolaridade;Casado;De 80 Mil a 120 Mil;Silver;34516.0
0;45;F;3;Pós-Graduação;Casado;Menos de 40 Mil;Silver;10186.0
0;45;F;2;Ensino Médio Completo;Solteiro;Menos de 40 Mil;Platinum;15987.0
1;46;M;0;Ensino Superior Completo;Solteiro;De 80 Mil a 120 Mil;Blue;16983.0
1;39;M;2;Desconhecido;Casado;Mais de 120 Mil;Blue;34516.0
0;32;M;2;Sem Escolaridade;Solteiro;De 80 Mil a 120 Mil;Silver;34516.0
0;38;M;2;Ensino Médio Completo;Solteiro;De 80 Mil a 120 Mil;Blue;34516.0
0;50;F;4;Desconhecido;Casado;De 40 Mil a 60 Mil;Blue;4268.0
0;50;F;2;Ensino Médio Completo;Casado;;Blue;10748.0
1;37;F;2;Desconhecido;Casado;;Silver;31718.0
1;42;M;2;Ensino Superior Completo;Solteiro;De 80 Mil a 120 Mil;Blue;9959.0
0;53;M;1;Ensino Superior Completo;Casado;De 80 Mil a 120 Mil;Silver;34516.0
0;52;M;1;Ensino Médio Completo;Solteiro;De 60 Mil a 80 Mil;Blue;11898.0
1;57;M;2;Mestrado;Solteiro;De 80 Mil a 120 Mil;Silver;34516.0
0;46;M;1;Sem Escolaridade;Casado;De 60 Mil a 80 Mil;Blue;13056.0
0;60;M;0;Pós-Graduação;Solteiro;Menos de 40 Mil;Silver;14002.0
1;40;M;3;Pós-Graduação;Casado;De 60 Mil a 80 Mil;Blue;5500.0
1;49;M;3;Sem Escolaridade;Casado;Mais de 120 Mil;Blue;8549.0
1;56;M;2;Desconhecido;Casado;Menos de 40 Mil;Blue;4390.0
1;55;M;1;Ensino Superior Completo;Solteiro;De 80 Mil a 120 Mil;Blue;24884.0
0;55;F;2;Pós-Graduação;Casado;;Blue;3591.0
1;55;F;3;Sem Escolaridade;Solteiro;Menos de 40 Mil;Blue;4841.0
1;31;M;2;Desconhecido;;De 80 Mil a 120 Mil;Blue;4246.0
0;44;F;4;Pós-Graduação;Solteiro;;Blue;7469.0
0;54;M;2;Pós-Graduação;Divorciado;De 80 Mil a 120 Mil;Blue;29974.0
0;58;M;1;Pós-Graduação;Casado;De 60 Mil a 80 Mil;Blue;20724.0
0;53;M;2;Ensino Médio Completo;Solteiro;Mais de 120 Mil;Blue;21079.0
0;59;F;1;Sem Escolaridade;Casado;De 40 Mil a 60 Mil;Blue;3720.0
1;54;M;1;Desconhecido;Solteiro;De 80 Mil a 120 Mil;Blue;11077.0
0;32;M;1;Ensino Médio Completo;Casado;De 40 Mil a 60 Mil;Blue;12024.0
1;48;M;5;Pós-Graduação;Solteiro;De 40 Mil a 60 Mil;Blue;4446.0
0;54;M;3;Pós-Graduação;Casado;Mais de 120 Mil;Blue;34516.0
0;32;M;0;Desconhecido;Casado;Menos de 40 Mil;Silver;11511.0
0;42;M;2;Pós-Graduação;Casado;De 80 Mil a 120 Mil;Silver;34516.0
0;42;M;3;Sem Escolaridade;Casado;Mais de 120 Mil;Blue;19192.0
0;29;M;0;Mestrado;Casado;Menos de 40 Mil;Blue;3076.0
0;43;M;3;Pós-Graduação;Casado;De 80 Mil a 120 Mil;Blue;4196.0
0;45;M;3;Pós-Graduação;Solteiro;De 60 Mil a 80 Mil;Blue;3243.0
0;56;F;1;Ensino Médio Completo;Casado;;Blue;17542.0
0;46;M;4;Ensino Médio Completo;Casado;De 80 Mil a 120 Mil;Blue;32949.0
0;41;F;2;Doutorado;Casado;;Silver;32250.0
0;50;F;2;Pós-Graduação;Casado;;Gold;34516.0
0;52;F;2;Ensino Superior Completo;Divorciado;De 40 Mil a 60 Mil;Gold;23981.0
0;52;F;2;Pós-Graduação;Casado;De 40 Mil a 60 Mil;Blue;4090.0
0;32;F;0;Ensino Médio Completo;Solteiro;;Blue;4251.0
0;52;F;1;Ensino Médio Completo;Solteiro;Menos de 40 Mil;Blue;4119.0
0;60;M;1;Ensino Médio Completo;Casado;Menos de 40 Mil;Silver;13399.0
0;44;F;0;Desconhecido;Casado;Menos de 40 Mil;Blue;9070.0
0;48;F;4;Sem Escolaridade;Casado;;Blue;7469.0
1;57;M;1;Mestrado;;De 80 Mil a 120 Mil;Blue;23714.0
0;52;F;2;Ensino Médio Completo;Divorciado;Menos de 40 Mil;Blue;5240.0
1;34;M;3;Mestrado;Solteiro;De 40 Mil a 60 Mil;Blue;3744.0
0;40;M;2;Sem Escolaridade;Solteiro;De 80 Mil a 120 Mil;Blue;15594.0
0;45;M;4;Ensino Médio Completo;Solteiro;De 60 Mil a 80 Mil;Blue;8449.0
1;59;M;0;Ensino Médio Completo;Solteiro;De 80 Mil a 120 Mil;Gold;34516.0
0;43;M;3;Desconhecido;;De 80 Mil a 120 Mil;Blue;9959.0
0;30;M;2;Ensino Superior Completo;Solteiro;De 60 Mil a 80 Mil;Blue;4192.0
0;38;F;1;Ensino Médio Completo;Casado;Menos de 40 Mil;Blue;3416.0
0;42;M;4;Doutorado;Solteiro;De 60 Mil a 80 Mil;Blue;3322.0
0;50;M;1;Sem Escolaridade;Solteiro;De 60 Mil a 80 Mil;Blue;14217.0
0;49;M;4;Ensino Superior Completo;Solteiro;De 60 Mil a 80 Mil;Blue;17350.0
0;58;M;4;Ensino Médio Completo;Casado;De 60 Mil a 80 Mil;Blue;13784.0
0;54;F;1;Sem Escolaridade;Casado;Menos de 40 Mil;Blue;3181.0
0;39;F;3;Pós-Graduação;;Menos de 40 Mil;Blue;5325.0
1;48;F;1;Sem Escolaridade;Solteiro;De 40 Mil a 60 Mil;Gold;23981.0
0;36;M;2;Pós-Graduação;Casado;Menos de 40 Mil;Blue;3920.0
0;56;F;1;Pós-Graduação;Casado;Menos de 40 Mil;Blue;5158.0
0;57;F;2;Desconhecido;Casado;De 40 Mil a 60 Mil;Blue;5073.0
0;47;F;2;Ensino Médio Completo;Casado;De 40 Mil a 60 Mil;Blue;4074.0
0;27;M;1;Pós-Graduação;Solteiro;De 40 Mil a 60 Mil;Blue;10284.0
0;42;M;3;Sem Escolaridade;Casado;Mais de 120 Mil;Platinum;34516.0
1;53;M;3;Ensino Médio Completo;Solteiro;De 80 Mil a 120 Mil;Silver;34516.0
0;57;F;3;Ensino Médio Completo;Casado;Menos de 40 Mil;Blue;3999.0
0;50;F;0;Mestrado;Divorciado;Menos de 40 Mil;Blue;3468.0
0;50;M;4;Pós-Graduação;Casado;De 80 Mil a 120 Mil;Blue;11900.0
1;51;F;1;Ensino Médio Completo;Solteiro;;Blue;9701.0
0;61;M;0;Pós-Graduação;Solteiro;De 80 Mil a 120 Mil;Gold;34516.0
1;30;F;0;Sem Escolaridade;Casado;Menos de 40 Mil;Blue;6075.0
0;60;M;0;Sem Escolaridade;Casado;De 40 Mil a 60 Mil;Blue;13035.0
1;43;M;2;Mestrado;Solteiro;De 60 Mil a 80 Mil;Blue;17306.0
1;41;F;4;Sem Escolaridade;Solteiro;Menos de 40 Mil;Gold;15987.0
0;42;M;2;Pós-Graduação;Solteiro;De 60 Mil a 80 Mil;Silver;34516.0
0;36;M;2;Ensino Médio Completo;Casado;Mais de 120 Mil;Blue;34516.0
0;27;F;1;Ensino Médio Completo;Casado;;Blue;7469.0
1;59;M;0;Ensino Superior Completo;Casado;De 80 Mil a 120 Mil;Blue;12918.0
1;59;F;1;Ensino Médio Completo;Solteiro;Menos de 40 Mil;Blue;4085.0
0;55;M;1;Pós-Graduação;Casado;De 40 Mil a 60 Mil;Blue;3705.0
0;56;F;1;Ensino Médio Completo;Casado;Menos de 40 Mil;Blue;5319.0
0;34;M;3;Pós-Graduação;Casado;De 40 Mil a 60 Mil;Blue;4549.0
0;49;M;2;Sem Escolaridade;Casado;De 80 Mil a 120 Mil;Blue;15894.0
0;32;M;1;Desconhecido;Solteiro;De 40 Mil a 60 Mil;Silver;17894.0
1;49;F;3;Desconhecido;Solteiro;Menos de 40 Mil;Blue;5855.0
0;60;F;1;Sem Escolaridade;Casado;Menos de 40 Mil;Silver;13062.0
1;51;F;3;Sem Escolaridade;Casado;Menos de 40 Mil;Blue;7428.0
0;39;M;2;Ensino Superior Completo;Casado;Menos de 40 Mil;Blue;8848.0
0;54;F;2;Pós-Graduação;Casado;De 40 Mil a 60 Mil;Blue;7362.0
0;53;M;5;Pós-Graduação;Solteiro;Mais de 120 Mil;Gold;34516.0
0;35;M;3;Mestrado;Casado;De 80 Mil a 120 Mil;Blue;4380.0
0;47;M;2;Sem Escolaridade;Solteiro;De 60 Mil a 80 Mil;Blue;12510.0
0;52;M;5;Desconhecido;Solteiro;De 60 Mil a 80 Mil;Blue;23712.0
0;57;F;2;Doutorado;Solteiro;Menos de 40 Mil;Blue;9149.0
0;47;F;3;Sem Escolaridade;Solteiro;;Silver;34516.0
0;54;F;1;Ensino Médio Completo;Casado;Menos de 40 Mil;Blue;3784.0
0;39;M;1;Ensino Médio Completo;Solteiro;De 80 Mil a 120 Mil;Blue;9680.0
0;50;M;4;Ensino Médio Completo;Casado;Mais de 120 Mil;Blue;34516.0
0;60;F;1;Ensino Médio Completo;Casado;Menos de 40 Mil;Blue;3845.0
0;41;M;2;Sem Escolaridade;Solteiro;De 40 Mil a 60 Mil;Blue;13409.0
1;50;M;2;Pós-Graduação;Solteiro;De 80 Mil a 120 Mil;Silver;34516.0
0;51;M;0;Desconhecido;Casado;De 80 Mil a 120 Mil;Blue;8065.0
0;56;M;3;Pós-Graduação;Casado;De 60 Mil a 80 Mil;Blue;20501.0
0;41;M;3;Ensino Superior Completo;Solteiro;De 60 Mil a 80 Mil;Blue;23260.0
1;44;F;5;Mestrado;;Menos de 40 Mil;Blue;9073.0
0;36;M;1;Pós-Graduação;Solteiro;De 60 Mil a 80 Mil;Blue;20101.0
1;31;M;0;Pós-Graduação;Casado;Menos de 40 Mil;Blue;6911.0
0;49;F;1;Pós-Graduação;Casado;Menos de 40 Mil;Blue;3423.0
0;40;F;3;Ensino Superior Completo;Solteiro;Menos de 40 Mil;Silver;10729.0
0;49;F;4;Ensino Médio Completo;Solteiro;;Silver;34516.0
1;46;M;4;Desconhecido;Casado;De 80 Mil a 120 Mil;Blue;34516.0
0;54;M;1;Desconhecido;Solteiro;De 80 Mil a 120 Mil;Blue;28570.0
0;29;M;1;Ensino Médio Completo;Casado;De 60 Mil a 80 Mil;Blue;12495.0
1;46;M;3;Ensino Superior Completo;Casado;De 60 Mil a 80 Mil;Blue;13344.0
1;50;M;1;Desconhecido;Solteiro;Mais de 120 Mil;Blue;32563.0
0;49;F;3;Pós-Graduação;Solteiro;;Blue;3375.0
0;50;M;2;Ensino Superior Completo;Casado;De 60 Mil a 80 Mil;Blue;12299.0
1;60;M;1;Ensino Médio Completo;Solteiro;Menos de 40 Mil;Blue;4613.0
0;55;F;2;Doutorado;Casado;Menos de 40 Mil;Silver;10858.0
0;57;M;3;Mestrado;Solteiro;De 80 Mil a 120 Mil;Blue;34516.0
0;47;M;3;Ensino Médio Completo;Casado;De 60 Mil a 80 Mil;Blue;4207.0
0;45;F;2;Pós-Graduação;Casado;Menos de 40 Mil;Blue;3336.0
0;45;F;5;Desconhecido;;Menos de 40 Mil;Blue;5465.0
0;55;F;1;Ensino Superior Completo;Solteiro;Menos de 40 Mil;Silver;12633.0
0;39;M;1;Ensino Superior Completo;Solteiro;De 80 Mil a 120 Mil;Blue;34516.0
1;35;F;0;Doutorado;Casado;Menos de 40 Mil;Blue;3876.0
0;40;F;4;Sem Escolaridade;Casado;;Blue;3326.0
0;49;M;4;Mestrado;Solteiro;Mais de 120 Mil;Silver;34516.0
1;32;M;3;Pós-Graduação;Casado;De 40 Mil a 60 Mil;Blue;3264.0
0;46;M;1;Pós-Graduação;Casado;De 40 Mil a 60 Mil;Blue;6903.0
0;42;F;3;Desconhecido;Casado;Menos de 40 Mil;Blue;2940.0
0;51;M;1;Sem Escolaridade;Casado;De 60 Mil a 80 Mil;Blue;13731.0
1;52;M;1;Desconhecido;Solteiro;De 40 Mil a 60 Mil;Blue;4826.0
1;43;M;5;Pós-Graduação;Casado;De 60 Mil a 80 Mil;Blue;4259.0
0;38;M;1;Sem Escolaridade;;De 40 Mil a 60 Mil;Blue;3523.0
0;44;M;3;Ensino Superior Completo;Casado;De 60 Mil a 80 Mil;Gold;34516.0
0;47;F;4;Ensino Médio Completo;;;Blue;16998.0
0;56;M;2;Pós-Graduação;Solteiro;Mais de 120 Mil;Blue;11714.0
1;32;M;0;Ensino Superior Completo;Solteiro;De 60 Mil a 80 Mil;Blue;4097.0
1;41;F;3;Ensino Médio Completo;Casado;Menos de 40 Mil;Blue;3952.0
1;41;F;4;Desconhecido;Solteiro;;Blue;29295.0
0;31;F;0;Mestrado;Solteiro;;Blue;26423.0
0;45;F;4;Sem Escolaridade;Casado;Menos de 40 Mil;Blue;3196.0
1;50;F;0;Pós-Graduação;Casado;Menos de 40 Mil;Blue;4935.0
0;31;M;0;Pós-Graduação;Solteiro;De 60 Mil a 80 Mil;Silver;34516.0
1;47;M;2;Pós-Graduação;Casado;De 80 Mil a 120 Mil;Blue;12933.0
0;42;M;4;Pós-Graduação;;De 60 Mil a 80 Mil;Silver;29937.0
0;48;F;2;Pós-Graduação;Solteiro;Menos de 40 Mil;Blue;8881.0
0;52;M;3;Desconhecido;Solteiro;De 80 Mil a 120 Mil;Blue;27514.0
0;45;M;2;Sem Escolaridade;Casado;De 80 Mil a 120 Mil;Blue;32275.0
0;48;F;3;Sem Escolaridade;Divorciado;Menos de 40 Mil;Blue;4107.0
0;53;F;2;Ensino Médio Completo;Casado;;Blue;7469.0
0;58;F;3;Pós-Graduação;Casado;Menos de 40 Mil;Blue;5023.0
1;36;F;2;Desconhecido;Solteiro;Menos de 40 Mil;Blue;6071.0
0;45;M;3;Doutorado;Solteiro;De 60 Mil a 80 Mil;Silver;27494.0
0;41;F;1;Ensino Médio Completo;Divorciado;Menos de 40 Mil;Blue;7106.0
0;43;M;5;Mestrado;Solteiro;De 60 Mil a 80 Mil;Blue;17230.0
0;49;M;4;Mestrado;Solteiro;De 80 Mil a 120 Mil;Blue;30885.0
0;53;F;1;Desconhecido;;Menos de 40 Mil;Blue;3629.0
1;39;M;2;Sem Escolaridade;Casado;Mais de 120 Mil;Silver;34516.0
0;50;F;1;Pós-Graduação;Solteiro;;Blue;17970.0
0;38;M;3;Pós-Graduação;Casado;Menos de 40 Mil;Silver;10343.0
1;43;M;3;Sem Escolaridade;Solteiro;De 40 Mil a 60 Mil;Blue;9267.0
0;55;F;2;Ensino Superior Completo;Casado;De 40 Mil a 60 Mil;Blue;2985.0
0;39;F;2;Sem Escolaridade;Casado;Menos de 40 Mil;Silver;14386.0
0;38;M;1;Ensino Médio Completo;Solteiro;De 40 Mil a 60 Mil;Blue;3581.0
0;37;M;2;Pós-Graduação;Casado;Menos de 40 Mil;Blue;3079.0
0;48;F;2;Desconhecido;Solteiro;Menos de 40 Mil;Blue;3594.0
0;34;M;1;Sem Escolaridade;Casado;De 60 Mil a 80 Mil;Blue;10488.0
1;50;M;3;Ensino Superior Completo;Solteiro;De 80 Mil a 120 Mil;Silver;34516.0
1;41;M;3;Doutorado;Solteiro;De 80 Mil a 120 Mil;Blue;24001.0
0;49;F;2;Mestrado;Casado;Menos de 40 Mil;Blue;5500.0
0;37;M;1;Sem Escolaridade;Casado;Mais de 120 Mil;Blue;34516.0
0;46;M;2;Pós-Graduação;Solteiro;Mais de 120 Mil;Blue;7790.0
0;53;M;2;Pós-Graduação;Casado;De 80 Mil a 120 Mil;Blue;10301.0
0;48;F;4;Ensino Médio Completo;Solteiro;;Blue;23939.0
0;31;M;0;Pós-Graduação;Divorciado;De 80 Mil a 120 Mil;Blue;21615.0
0;40;F;3;Sem Escolaridade;Casado;Menos de 40 Mil;Blue;8712.0
1;37;F;2;Sem Escolaridade;;Menos de 40 Mil;Silver;12203.0
0;61;M;0;Pós-Graduação;Casado;De 60 Mil a 80 Mil;Blue;15483.0
0;45;M;0;Sem Escolaridade;Solteiro;De 80 Mil a 120 Mil;Blue;20356.0
0;32;F;1;Ensino Médio Completo;Solteiro;Menos de 40 Mil;Blue;3548.0
0;31;M;0;Pós-Graduação;Solteiro;De 40 Mil a 60 Mil;Blue;4661.0
0;43;F;5;Pós-Graduação;Casado;Menos de 40 Mil;Gold;15987.0
1;57;M;2;Sem Escolaridade;;De 80 Mil a 120 Mil;Blue;30543.0
1;42;F;3;Pós-Graduação;Casado;Menos de 40 Mil;Blue;5230.0
0;43;M;2;Pós-Graduação;Casado;De 80 Mil a 120 Mil;Blue;34516.0
0;39;F;2;Pós-Graduação;Solteiro;Menos de 40 Mil;Blue;3246.0
0;46;F;3;Pós-Graduação;Casado;De 40 Mil a 60 Mil;Blue;10018.0
0;43;F;2;Desconhecido;Solteiro;Menos de 40 Mil;Silver;10272.0
0;32;F;1;Ensino Médio Completo;Casado;Menos de 40 Mil;Blue;4097.0
0;49;F;1;Sem Escolaridade;Casado;;Blue;19846.0
1;32;M;0;Mestrado;Casado;De 60 Mil a 80 Mil;Blue;4469.0
0;49;M;4;Pós-Graduação;Solteiro;De 80 Mil a 120 Mil;Blue;20701.0
0;54;M;3;Pós-Graduação;Casado;Mais de 120 Mil;Blue;8426.0
0;38;M;3;Sem Escolaridade;Casado;De 80 Mil a 120 Mil;Blue;16722.0
0;60;M;0;Ensino Médio Completo;Solteiro;De 80 Mil a 120 Mil;Silver;34516.0
1;47;M;3;Pós-Graduação;Solteiro;De 40 Mil a 60 Mil;Blue;4413.0
0;31;F;1;Mestrado;Casado;Menos de 40 Mil;Blue;5342.0
1;52;M;1;Desconhecido;Casado;De 40 Mil a 60 Mil;Blue;8455.0
0;49;M;3;Sem Escolaridade;Solteiro;Menos de 40 Mil;Blue;7659.0
1;49;F;1;Pós-Graduação;Casado;Menos de 40 Mil;Silver;11059.0
0;31;M;0;Desconhecido;Casado;Menos de 40 Mil;Blue;4093.0
1;39;M;1;Pós-Graduação;Casado;De 80 Mil a 120 Mil;Blue;24239.0
1;44;M;3;Ensino Médio Completo;;Mais de 120 Mil;Blue;7793.0
0;32;M;1;Ensino Médio Completo;Solteiro;De 80 Mil a 120 Mil;Blue;6407.0
0;57;M;2;Ensino Médio Completo;Solteiro;De 60 Mil a 80 Mil;Blue;6024.0
0;48;F;2;Pós-Graduação;Solteiro;Menos de 40 Mil;Blue;3352.0
0;44;M;1;Desconhecido;Casado;De 80 Mil a 120 Mil;Blue;32222.0
0;31;F;0;Ensino Superior Completo;Casado;;Silver;34516.0
0;44;F;3;Pós-Graduação;;;Silver;34516.0
0;49;M;4;Ensino Superior Completo;Casado;De 80 Mil a 120 Mil;Blue;31091.0
1;54;M;5;Ensino Médio Completo;Casado;De 80 Mil a 120 Mil;Blue;7464.0
1;29;M;0;Pós-Graduação;Solteiro;Mais de 120 Mil;Blue;11722.0
1;41;M;4;Ensino Médio Completo;Casado;Menos de 40 Mil;Blue;7769.0
0;46;M;4;Ensino Médio Completo;Divorciado;Mais de 120 Mil;Blue;3569.0
0;47;F;4;Ensino Médio Completo;Casado;Menos de 40 Mil;Blue;3216.0
0;30;M;1;Desconhecido;;Menos de 40 Mil;Blue;3789.0
0;31;F;1;Desconhecido;Divorciado;Menos de 40 Mil;Blue;3533.0
0;43;M;4;Sem Escolaridade;Casado;Mais de 120 Mil;Silver;34516.0
0;52;M;2;Sem Escolaridade;Solteiro;De 80 Mil a 120 Mil;Blue;27229.0
